JointType,posX,posY,posZ,orientationW,orientationX,orientationY,orientationZ,elapsedInMillis
ElbowRight,0.5151438,0.557095,3.053387,-0.6767485,0.1591712,0.1801841,0.6958519,24636.4124
WristRight,0.6821962,0.7229317,2.970191,-0.5047743,0.4065622,0.7598215,0.05080648,24636.4124
HandRight,0.7281074,0.7973333,2.966605,-0.503145,0.2436069,0.8197533,0.1245194,24636.4124
HipLeft,0.003807974,0.0378958,3.065607,0.120318,-0.6780561,0.6974441,-0.1983309,24636.4124
KneeLeft,-0.07612468,-0.3660062,3.059473,-0.07323331,0.7147851,-0.06483813,-0.6924703,24636.4124
AnkleLeft,-0.09778027,-0.7445435,3.07765,0.008413589,-0.6006097,0.03630501,0.7986734,24636.4124
FootLeft,-0.1284099,-0.8162191,2.988901,0,0,0,0,24636.4124
HipRight,0.1616964,0.036703,3.071325,-0.09726087,0.6862899,0.6960301,-0.1873194,24636.4124
KneeRight,0.2116647,-0.3697869,3.135939,0.0112792,0.6944727,0.0983438,0.7126773,24636.4124
AnkleRight,0.2350514,-0.7368599,3.228444,0.06541096,0.7043236,0.1086404,0.6984604,24636.4124
FootRight,0.238431,-0.8072059,3.176318,0,0,0,0,24636.4124
SpineShoulder,0.07588711,0.5636334,3.027031,0.01151818,-0.008940502,0.9964736,-0.08262937,24636.4124
HandTipLeft,-0.6328781,0.3447078,2.936998,0,0,0,0,24636.4124
ThumbLeft,-0.536989,0.3766273,2.891091,0,0,0,0,24636.4124
HandTipRight,0.7823318,0.8591999,2.982564,0,0,0,0,24636.4124
ThumbRight,0.6698287,0.8144508,2.923286,0,0,0,0,24636.4124
SpineBase,0.07085956,0.03755549,3.102275,0.01271988,-0.008389337,0.9974672,-0.06947654,24668.438
SpineMid,0.06626097,0.3417598,3.05963,0.009089096,-0.008136394,0.9975069,-0.06950662,24668.438
Neck,0.06118313,0.6381871,3.004681,0.005573081,-0.009547504,0.9941298,-0.1076271,24668.438
Head,0.07541033,0.7657402,2.954682,0,0,0,0,24668.438
ShoulderLeft,-0.1098698,0.530486,3.036935,0.08960795,0.7726381,-0.6274018,0.03698344,24668.438
ElbowLeft,-0.2700502,0.3224352,3.077786,0.2668042,-0.3477003,0.1932441,0.877825,24668.438
WristLeft,-0.4648897,0.2839963,2.962686,-0.4003981,0.7569774,-0.5059158,-0.1035178,24668.438
HandLeft,-0.5489117,0.2909602,2.944517,-0.3456491,0.652196,-0.6487675,-0.1851158,24668.438
ShoulderRight,0.2621846,0.5641044,3.037474,0.09016644,0.7083731,0.6993508,-0.03139954,24668.438
ElbowRight,0.4901969,0.5556682,3.046789,-0.6698287,0.1595653,0.1812676,0.702147,24668.438
WristRight,0.6507518,0.7288424,2.95839,-0.5657739,0.3906567,0.7233878,0.06322423,24668.438
HandRight,0.6959247,0.8055294,2.953988,-0.5711194,0.2269285,0.7772446,0.1349695,24668.438
HipLeft,-0.008213214,0.0380799,3.06373,0.1179382,-0.67626,0.6993362,-0.1992278,24668.438
KneeLeft,-0.08308881,-0.3632839,3.055933,-0.07122354,0.7119651,-0.05913223,-0.6960863,24668.438
AnkleLeft,-0.1002216,-0.7455002,3.076655,0.001470638,-0.6039814,0.03507755,0.7962248,24668.438
FootLeft,-0.1292884,-0.8177402,2.98787,0,0,0,0,24668.438
HipRight,0.1482214,0.03613397,3.068197,-0.09831609,0.6863808,0.6942099,-0.1931009,24668.438
KneeRight,0.204094,-0.37088,3.133057,0.006838155,0.6975445,0.1032423,0.7090318,24668.438
AnkleRight,0.2327868,-0.737768,3.227393,0.06102497,0.6974072,0.1158036,0.7046195,24668.438
FootRight,0.2382616,-0.8073963,3.176117,0,0,0,0,24668.438
SpineShoulder,0.06251179,0.5652179,3.020677,0.00548304,-0.008768556,0.9962304,-0.08612815,24668.438
HandTipLeft,-0.6230537,0.3096006,2.957632,0,0,0,0,24668.438
ThumbLeft,-0.5972045,0.3224155,2.9266,0,0,0,0,24668.438
HandTipRight,0.7530043,0.870285,2.97193,0,0,0,0,24668.438
ThumbRight,0.6454124,0.8354005,2.925769,0,0,0,0,24668.438
SpineBase,0.0577035,0.03660805,3.098684,0.01507298,-0.009210949,0.997336,-0.07077345,24702.9938
SpineMid,0.05270854,0.3410593,3.055177,0.0088315,-0.008767879,0.9974108,-0.0708297,24702.9938
Neck,0.04760123,0.637682,2.999526,0.002785224,-0.009047678,0.9940398,-0.1086061,24702.9938
Head,0.06502827,0.7669578,2.951553,0,0,0,0,24702.9938
ShoulderLeft,-0.1178536,0.5277592,3.032577,0.09190325,0.7786134,-0.6196911,0.03602416,24702.9938
ElbowLeft,-0.2643246,0.3118238,3.080677,0.2366569,-0.3404752,0.1925139,0.8893865,24702.9938
WristLeft,-0.4637249,0.2639457,2.967595,-0.4319927,0.7540377,-0.4595188,-0.183445,24702.9938
HandLeft,-0.5407585,0.2712208,2.951696,-0.4104258,0.6243539,-0.6144912,-0.2532456,24702.9938
ShoulderRight,0.2493274,0.564527,3.030607,0.08766737,0.7064767,0.7013955,-0.03534867,24702.9938
ElbowRight,0.4760402,0.553752,3.042178,-0.6660578,0.1536603,0.180724,0.7071735,24702.9938
WristRight,0.637361,0.7321733,2.953892,-0.5294733,0.3872249,0.7535427,0.04345543,24702.9938
HandRight,0.6689472,0.8096799,2.945412,-0.5725286,0.1855027,0.795537,0.07014737,24702.9938
HipLeft,-0.02204815,0.03772085,3.059644,0.1182318,-0.6736645,0.7016316,-0.1997763,24702.9938
KneeLeft,-0.09162057,-0.3629516,3.052897,-0.06583017,0.7140921,-0.0557273,-0.6947181,24702.9938
AnkleLeft,-0.1035006,-0.7463371,3.075259,-0.005461333,-0.6086291,0.03251491,0.7927696,24702.9938
FootLeft,-0.130371,-0.8198142,2.987175,0,0,0,0,24702.9938
HipRight,0.1360464,0.03466708,3.065092,-0.09345481,0.6890169,0.6927365,-0.1914105,24702.9938
KneeRight,0.1954575,-0.3725215,3.127577,0.001539686,0.6958895,0.1041321,0.7105575,24702.9938
AnkleRight,0.2306375,-0.7393505,3.226058,0.05704086,0.687919,0.1261107,0.7124676,24702.9938
FootRight,0.2390737,-0.8113866,3.17546,0,0,0,0,24702.9938
SpineShoulder,0.04890122,0.5646712,3.015678,0.002651711,-0.008647052,0.9961432,-0.08727502,24702.9938
HandTipLeft,-0.6171468,0.2906796,2.969558,0,0,0,0,24702.9938
ThumbLeft,-0.5147607,0.321873,2.9052,0,0,0,0,24702.9938
HandTipRight,0.7159575,0.8791487,2.961757,0,0,0,0,24702.9938
ThumbRight,0.6126287,0.8251665,2.912429,0,0,0,0,24702.9938
SpineBase,0.05023685,0.03587223,3.096933,0.0151389,-0.01032869,0.9972253,-0.0721507,24735.8582
SpineMid,0.04456484,0.3406016,3.052515,0.007005958,-0.009739953,0.9973157,-0.07223253,24735.8582
Neck,0.0387415,0.6374983,2.995883,-0.0008950824,-0.00983724,0.9938638,-0.1101696,24735.8582
Head,0.05067235,0.7676408,2.945788,0,0,0,0,24735.8582
ShoulderLeft,-0.128457,0.524623,3.028907,0.09070847,0.7828513,-0.6143942,0.03788787,24735.8582
ElbowLeft,-0.2624428,0.3024067,3.082656,0.2121906,-0.3250965,0.1889124,0.9019975,24735.8582
WristLeft,-0.4643517,0.2609658,2.967791,-0.4488547,0.7415189,-0.4590394,-0.1948386,24735.8582
HandLeft,-0.5355438,0.2714263,2.953795,0.4267634,-0.6015391,0.6238768,0.2584595,24735.8582
ShoulderRight,0.2349831,0.5639039,3.022811,0.08147058,0.706698,0.7014545,-0.04361311,24735.8582
ElbowRight,0.4669901,0.5460902,3.038344,-0.6534762,0.1537434,0.1864837,0.7173253,24735.8582
WristRight,0.613028,0.7310666,2.944053,-0.5210908,0.3682093,0.7699497,0.007976255,24735.8582
HandRight,0.64211,0.8022302,2.937598,-0.541033,0.1838754,0.8176203,0.07050068,24735.8582
HipLeft,-0.02909714,0.03718481,3.057854,0.1187056,-0.6724787,0.702374,-0.2008785,24735.8582
KneeLeft,-0.09915531,-0.3617346,3.045648,-0.07139541,0.7134153,-0.05160284,-0.6951824,24735.8582
AnkleLeft,-0.1042832,-0.7461557,3.074376,-0.01729552,-0.6054503,0.03369413,0.7949814,24735.8582
FootLeft,-0.1307932,-0.8201839,2.986938,0,0,0,0,24735.8582
HipRight,0.1283653,0.0337309,3.063402,-0.09227872,0.6894695,0.6920228,-0.1929273,24735.8582
KneeRight,0.1897663,-0.3744415,3.120552,-0.004713647,0.6958636,0.1010592,0.7110125,24735.8582
AnkleRight,0.2287671,-0.7395768,3.224214,0.05731283,0.6822938,0.1350654,0.7162037,24735.8582
FootRight,0.2389234,-0.8127306,3.173343,0,0,0,0,24735.8582
SpineShoulder,0.04022106,0.5644204,3.012286,-0.001062064,-0.009492617,0.9960036,-0.08880118,24735.8582
HandTipLeft,-0.6085512,0.2946278,2.968606,0,0,0,0,24735.8582
ThumbLeft,-0.5119477,0.322548,2.907459,0,0,0,0,24735.8582
HandTipRight,0.6919801,0.8762836,2.960845,0,0,0,0,24735.8582
ThumbRight,0.5777354,0.8078646,2.898286,0,0,0,0,24735.8582
SpineBase,0.04299062,0.03504802,3.094441,0.01329243,-0.009837659,0.9971505,-0.07360299,24768.4107
SpineMid,0.03755023,0.3396699,3.049148,0.006614937,-0.009344574,0.9972172,-0.07366722,24768.4107
Neck,0.0319874,0.6364219,2.991661,0.0001661234,-0.009482387,0.9937093,-0.1115879,24768.4107
Head,0.04013301,0.7680409,2.941732,0,0,0,0,24768.4107
ShoulderLeft,-0.1363606,0.5227603,3.024723,0.09093735,0.783757,-0.6130872,0.03974281,24768.4107
ElbowLeft,-0.2634921,0.2983055,3.083807,0.1967723,-0.3209001,0.1928771,0.9061469,24768.4107
WristLeft,-0.4637631,0.2611715,2.967639,-0.4236118,0.7479234,-0.4912946,-0.1406881,24768.4107
HandLeft,-0.5364867,0.2849023,2.947092,0.4583649,-0.5599491,0.6630992,0.1914629,24768.4107
ShoulderRight,0.2223241,0.5626473,3.018783,0.08296936,0.7071089,0.7008344,-0.0440946,24768.4107
ElbowRight,0.4682952,0.5273778,3.02185,-0.6414543,0.1436893,0.1325636,0.7418332,24768.4107
WristRight,0.5898381,0.7160223,2.938349,-0.5701572,0.3253533,0.7542201,0.01476434,24768.4107
HandRight,0.6137335,0.7775255,2.93514,-0.5791036,0.1632639,0.7938192,0.08851451,24768.4107
HipLeft,-0.03657435,0.0361972,3.055674,0.1159632,-0.6732243,0.7021709,-0.2006926,24768.4107
KneeLeft,-0.1073266,-0.3592613,3.037761,-0.07779555,0.7113574,-0.04745119,-0.6968981,24768.4107
AnkleLeft,-0.1064291,-0.7468478,3.072782,-0.02830161,-0.6074057,0.03505616,0.7931132,24768.4107
FootLeft,-0.1311943,-0.8206622,2.986733,0,0,0,0,24768.4107
HipRight,0.1215096,0.03307851,3.060607,-0.09209071,0.6883848,0.6928236,-0.1940134,24768.4107
KneeRight,0.1848638,-0.3756953,3.112063,-0.011033,0.6972339,0.09775618,0.7100613,24768.4107
AnkleRight,0.2266047,-0.7411964,3.222076,0.05712444,0.6660033,0.1441952,0.7296466,24768.4107
FootRight,0.2401015,-0.8138151,3.171797,0,0,0,0,24768.4107
SpineShoulder,0.03339646,0.5633843,3.008276,5.806615E-06,-0.009169267,0.9958798,-0.09021861,24768.4107
HandTipLeft,-0.616033,0.2997765,2.96593,0,0,0,0,24768.4107
ThumbLeft,-0.5138415,0.3360602,2.904666,0,0,0,0,24768.4107
HandTipRight,0.6494235,0.849086,2.951277,0,0,0,0,24768.4107
ThumbRight,0.5494174,0.7878861,2.902917,0,0,0,0,24768.4107
SpineBase,0.03578672,0.03420765,3.091718,0.01182505,-0.01077905,0.9970533,-0.07502363,24803.1659
SpineMid,0.02971235,0.3386955,3.045557,0.008071749,-0.01049656,0.9970909,-0.07506369,24803.1659
Neck,0.02358782,0.6352898,2.987193,0.004600176,-0.01086394,0.9935231,-0.1130163,24803.1659
Head,0.0313633,0.7678146,2.938966,0,0,0,0,24803.1659
ShoulderLeft,-0.1464003,0.5212934,3.018126,0.08686917,0.783428,-0.6136621,0.04597038,24803.1659
ElbowLeft,-0.2734745,0.297296,3.078501,0.1973081,-0.3146027,0.1940541,0.9079855,24803.1659
WristLeft,-0.4629238,0.2736095,2.965063,-0.4064796,0.7390093,-0.5305147,-0.08481605,24803.1659
HandLeft,-0.5475827,0.3190066,2.933796,0.4850057,-0.5080795,0.6996114,0.1310282,24803.1659
ShoulderRight,0.2113029,0.5613659,3.015077,0.08520639,0.7075109,0.7001791,-0.04378796,24803.1659
ElbowRight,0.4457089,0.47443,3.028719,-0.5571375,0.1348475,0.1264507,0.8095827,24803.1659
WristRight,0.5655477,0.6935515,2.935263,-0.5948998,0.2985511,0.7462916,0.003183389,24803.1659
HandRight,0.5818459,0.7316666,2.933811,-0.5854205,0.1714877,0.7853243,0.1055486,24803.1659
HipLeft,-0.04374492,0.03479309,3.053243,0.1139924,-0.6754928,0.7002277,-0.2009888,24803.1659
KneeLeft,-0.1128538,-0.3587431,3.029671,-0.08189195,0.709653,-0.04104007,-0.6985714,24803.1659
AnkleLeft,-0.1097523,-0.7476034,3.068471,-0.03322123,-0.6039846,0.03718168,0.7954348,24803.1659
FootLeft,-0.1344068,-0.8217797,2.985003,0,0,0,0,24803.1659
HipRight,0.1144147,0.03281708,3.057574,-0.09222236,0.6854903,0.695259,-0.1954814,24803.1659
KneeRight,0.1803261,-0.3749057,3.101223,-0.01978989,0.6982039,0.09354047,0.7094856,24803.1659
AnkleRight,0.2272786,-0.7431098,3.21955,0.05901513,0.6664022,0.1548017,0.7269538,24803.1659
FootRight,0.2412331,-0.8150157,3.168722,0,0,0,0,24803.1659
SpineShoulder,0.02512738,0.5622944,3.004026,0.004425472,-0.01052874,0.9957274,-0.09163282,24803.1659
HandTipLeft,-0.6220974,0.3443465,2.944567,0,0,0,0,24803.1659
ThumbLeft,-0.5155554,0.3602598,2.886235,0,0,0,0,24803.1659
HandTipRight,0.6196726,0.8101128,2.94932,0,0,0,0,24803.1659
ThumbRight,0.5197174,0.7435667,2.901929,0,0,0,0,24803.1659
SpineBase,0.03070079,0.03287095,3.090757,0.01123003,-0.0129728,0.9969931,-0.07556678,24836.3591
SpineMid,0.02326149,0.3370381,3.04429,0.007642372,-0.0127008,0.997027,-0.07561298,24836.3591
Neck,0.01570796,0.6332892,2.985643,0.004409582,-0.01327172,0.9934316,-0.1135695,24836.3591
Head,0.0216228,0.7679188,2.935519,0,0,0,0,24836.3591
ShoulderLeft,-0.1554109,0.5221342,3.015131,0.08432999,0.7780018,-0.6206743,0.04863194,24836.3591
ElbowLeft,-0.3060247,0.3100143,3.065461,0.2482208,-0.3200178,0.1952554,0.8932247,24836.3591
WristLeft,-0.5038495,0.3262497,2.923357,-0.5101266,0.6754682,-0.5225174,-0.1024164,24836.3591
HandLeft,-0.5628405,0.3652767,2.917025,0.5243282,-0.4091827,0.7070075,0.2403951,24836.3591
ShoulderRight,0.2011091,0.5551111,3.01314,0.0843844,0.715713,0.6917728,-0.04565816,24836.3591
ElbowRight,0.4178189,0.4347844,3.0422,-0.4864433,0.1410533,0.1493539,0.8492175,24836.3591
WristRight,0.5372548,0.6254789,2.94849,-0.5144973,0.3285785,0.7914992,-0.02928397,24836.3591
HandRight,0.5669112,0.6830754,2.945603,-0.488553,0.2149434,0.8398858,0.09852457,24836.3591
HipLeft,-0.0497303,0.03271271,3.052453,0.1115673,-0.6790121,0.6976134,-0.1995765,24836.3591
KneeLeft,-0.1154913,-0.3599225,3.024998,-0.08269826,0.7088296,-0.03461536,-0.6996595,24836.3591
AnkleLeft,-0.1115938,-0.749104,3.065545,-0.03534914,-0.603991,0.03829942,0.7952852,24836.3591
FootLeft,-0.1351177,-0.8221444,2.985785,0,0,0,0,24836.3591
HipRight,0.1102454,0.03213678,3.056483,-0.09056212,0.6828617,0.6982553,-0.1947765,24836.3591
KneeRight,0.1808577,-0.3741777,3.090387,-0.03221175,0.6983427,0.08945609,0.7094206,24836.3591
AnkleRight,0.229355,-0.7416425,3.215422,0.06491771,0.6727863,0.1615219,0.7190654,24836.3591
FootRight,0.2415507,-0.8102784,3.165871,0,0,0,0,24836.3591
SpineShoulder,0.01760712,0.5603811,3.002545,0.004190298,-0.01288147,0.9956499,-0.09218353,24836.3591
HandTipLeft,-0.6338636,0.3916639,2.920496,0,0,0,0,24836.3591
ThumbLeft,-0.5353243,0.4135278,2.882286,0,0,0,0,24836.3591
HandTipRight,0.6049608,0.7491651,2.949838,0,0,0,0,24836.3591
ThumbRight,0.5663086,0.7342281,2.921461,0,0,0,0,24836.3591
SpineBase,0.02755494,0.03092217,3.08999,0.01214773,-0.01610573,0.9969355,-0.07558265,24868.3538
SpineMid,0.01822771,0.3353116,3.043443,0.007517308,-0.01575451,0.9969811,-0.07565662,24868.3538
Neck,0.008339848,0.6319587,2.984762,0.003257126,-0.0172715,0.9933954,-0.1133868,24868.3538
Head,0.01566811,0.7663726,2.934044,0,0,0,0,24868.3538
ShoulderLeft,-0.1635985,0.522805,3.011861,0.0792604,0.7736223,-0.6264928,0.0522784,24868.3538
ElbowLeft,-0.3181404,0.3149554,3.066052,0.2636557,-0.277233,0.1942849,0.9032612,24868.3538
WristLeft,-0.5246239,0.379934,2.91742,-0.5432915,0.6078514,-0.5732055,-0.08237927,24868.3538
HandLeft,-0.5844373,0.4187435,2.895746,0.5412018,-0.4643564,0.6837314,0.1548711,24868.3538
ShoulderRight,0.1889922,0.5400235,3.011926,0.08176495,0.7418606,0.6637949,-0.04830778,24868.3538
ElbowRight,0.3753742,0.3885887,3.048208,-0.4083236,0.1369607,0.1466768,0.8905052,24868.3538
WristRight,0.5146726,0.5650162,2.957812,-0.5623533,0.3676476,0.7401683,0.02729013,24868.3538
HandRight,0.5481887,0.6236523,2.956695,-0.5464251,0.2165709,0.7971517,0.1380791,24868.3538
HipLeft,-0.05354366,0.03001336,3.051591,0.1111549,-0.6823007,0.6946803,-0.1988203,24868.3538
KneeLeft,-0.1177736,-0.3604407,3.018653,-0.08670691,0.7084992,-0.02851621,-0.699784,24868.3538
AnkleLeft,-0.1125054,-0.7498864,3.06402,-0.04009293,-0.5978636,0.04237678,0.7994722,24868.3538
FootLeft,-0.1374045,-0.8242054,2.984404,0,0,0,0,24868.3538
HipRight,0.1078309,0.03090438,3.055809,-0.08848277,0.6802085,0.7014762,-0.193438,24868.3538
KneeRight,0.1832013,-0.3766975,3.074328,-0.04943511,0.6971141,0.07988159,0.7107792,24868.3538
AnkleRight,0.2318785,-0.7417321,3.207883,0.07321359,0.6751622,0.1694691,0.714196,24868.3538
FootRight,0.2430807,-0.8080118,3.156392,0,0,0,0,24868.3538
SpineShoulder,0.01085806,0.5589319,3.001666,0.002997731,-0.01653815,0.9956052,-0.09212884,24868.3538
HandTipLeft,-0.6599874,0.4539731,2.898792,0,0,0,0,24868.3538
ThumbLeft,-0.5438836,0.4573822,2.861167,0,0,0,0,24868.3538
HandTipRight,0.5885187,0.691397,2.967615,0,0,0,0,24868.3538
ThumbRight,0.4876238,0.636214,2.920236,0,0,0,0,24868.3538
SpineBase,0.02418161,0.02744338,3.089564,0.01535349,-0.02460324,0.9965518,-0.07773945,24903.2349
SpineMid,0.009806023,0.3315061,3.041584,0.01103314,-0.024266,0.996609,-0.07784539,24903.2349
Neck,-0.00732515,0.6281952,2.980613,0.006967395,-0.03090164,0.9925983,-0.11724,24903.2349
Head,0.007480744,0.7629633,2.932513,0,0,0,0,24903.2349
ShoulderLeft,-0.1739475,0.5232584,3.006895,0.07972448,0.766903,-0.634241,0.05693917,24903.2349
ElbowLeft,-0.3617234,0.3399661,3.045599,0.341629,-0.2839711,0.1943507,0.874573,24903.2349
WristLeft,-0.5493087,0.4299602,2.893184,0.5568606,-0.5694296,0.6036343,0.03580271,24903.2349
HandLeft,-0.6023745,0.475728,2.872844,0.5679654,-0.4104699,0.7007344,0.1337946,24903.2349
ShoulderRight,0.1786928,0.5303916,3.012581,0.09029719,0.7518765,0.6516059,-0.04402167,24903.2349
ElbowRight,0.3351829,0.3695768,3.067744,-0.343643,0.1404843,0.1842054,0.910078,24903.2349
WristRight,0.4904774,0.5019748,2.981236,-0.5185567,0.4459553,0.7278474,0.04960942,24903.2349
HandRight,0.53159,0.5591291,2.970668,-0.5309748,0.2958307,0.7870619,0.1052787,24903.2349
HipLeft,-0.05683108,0.02585837,3.050606,0.1139492,-0.6845538,0.6915207,-0.2005011,24903.2349
KneeLeft,-0.1197522,-0.3601726,3.013893,-0.08988448,0.7091728,-0.02434878,-0.6988576,24903.2349
AnkleLeft,-0.1134384,-0.7509826,3.062285,-0.04334515,-0.5986289,0.04443604,0.7986176,24903.2349
FootLeft,-0.1375192,-0.8241167,2.984522,0,0,0,0,24903.2349
HipRight,0.1045089,0.02816912,3.055872,-0.08313849,0.6767739,0.7051622,-0.1944516,24903.2349
KneeRight,0.1879304,-0.3725949,3.06181,-0.06828665,0.6940438,0.07668691,0.7125722,24903.2349
AnkleRight,0.2339361,-0.7404019,3.203759,0.0825338,0.6754339,0.1728173,0.7121176,24903.2349
FootRight,0.2445574,-0.8087375,3.156366,0,0,0,0,24903.2349
SpineShoulder,-0.002828884,0.5551099,2.998171,0.006653,-0.02846954,0.995006,-0.09543703,24903.2349
HandTipLeft,-0.6648116,0.5269753,2.869942,0,0,0,0,24903.2349
ThumbLeft,-0.5560957,0.5117296,2.842154,0,0,0,0,24903.2349
HandTipRight,0.5874266,0.6241651,2.979532,0,0,0,0,24903.2349
ThumbRight,0.479141,0.5793931,2.936545,0,0,0,0,24903.2349
SpineBase,0.02283702,0.02513075,3.089092,0.01762989,-0.02877555,0.9963574,-0.07831422,24935.3615
SpineMid,0.006014694,0.329053,3.04068,0.01571369,-0.02862489,0.9963894,-0.07836942,24935.3615
Neck,-0.01304071,0.6258057,2.979527,0.01431341,-0.03421901,0.9924452,-0.1169469,24935.3615
Head,0.003402787,0.7610635,2.930977,0,0,0,0,24935.3615
ShoulderLeft,-0.1823341,0.5217314,3.001891,0.0718093,0.7637326,-0.6382568,0.06468678,24935.3615
ElbowLeft,-0.4044508,0.3771206,3.022572,0.4324839,-0.2970954,0.202432,0.8268695,24935.3615
WristLeft,-0.5645209,0.4798674,2.872314,0.6303728,-0.5345467,0.560864,0.04818206,24935.3615
HandLeft,-0.616655,0.5314915,2.850981,0.6466808,-0.3715266,0.6477849,0.155392,24935.3615
ShoulderRight,0.1662644,0.5218802,3.013986,0.09406786,0.7649091,0.6360686,-0.03849696,24935.3615
ElbowRight,0.296393,0.3193055,3.076083,-0.2550286,0.125569,0.1661589,0.9442373,24935.3615
WristRight,0.4708894,0.4482552,2.993617,-0.5709444,0.4552424,0.6721554,0.1224091,24935.3615
HandRight,0.5237088,0.5001187,2.98768,-0.558041,0.3333727,0.7333345,0.1991817,24935.3615
HipLeft,-0.05812598,0.02261078,3.049817,-0.1160833,0.688145,-0.6874068,0.2011292,24935.3615
KneeLeft,-0.1240869,-0.3586778,3.008711,-0.09759355,0.708967,-0.02345405,-0.6980625,24935.3615
AnkleLeft,-0.1142118,-0.7515285,3.061599,-0.05017898,-0.6001097,0.04589393,0.797022,24935.3615
FootLeft,-0.1371676,-0.8239743,2.984915,0,0,0,0,24935.3615
HipRight,0.1032164,0.0267059,3.055655,-0.08092791,0.6732889,0.7088695,-0.194002,24935.3615
KneeRight,0.1924483,-0.3686982,3.050083,-0.08435027,0.6914998,0.0720873,0.7138042,24935.3615
AnkleRight,0.2374508,-0.7398084,3.201003,0.09244218,0.6836068,0.1765906,0.7021053,24935.3615
FootRight,0.2460404,-0.8088043,3.155206,0,0,0,0,24935.3615
SpineShoulder,-0.008174805,0.5526884,2.997093,0.01385041,-0.03257078,0.9947989,-0.09551135,24935.3615
HandTipLeft,-0.682667,0.5810317,2.840021,0,0,0,0,24935.3615
ThumbLeft,-0.5680729,0.5733724,2.834889,0,0,0,0,24935.3615
HandTipRight,0.5815114,0.5540799,2.998376,0,0,0,0,24935.3615
ThumbRight,0.4834991,0.5466231,2.9664,0,0,0,0,24935.3615
SpineBase,0.02159831,0.02034738,3.089089,0.02386377,-0.03464973,0.9960586,-0.07808535,24968.34
SpineMid,0.001442655,0.324507,3.040565,0.02083255,-0.03441195,0.9961266,-0.07819043,24968.34
Neck,-0.02123511,0.6211219,2.979517,0.01839382,-0.04091721,0.9921912,-0.1163788,24968.34
Head,-0.003737654,0.7546581,2.927716,0,0,0,0,24968.34
ShoulderLeft,-0.1903311,0.5185682,2.998349,0.06448783,0.7603496,-0.642442,0.07055569,24968.34
ElbowLeft,-0.4272138,0.3982833,3.011241,0.4831915,-0.2840888,0.2010319,0.8033714,24968.34
WristLeft,-0.5856918,0.5255037,2.856086,0.6020662,-0.5012053,0.6215324,-0.002663197,24968.34
HandLeft,-0.6273303,0.5810032,2.834135,0.6330733,-0.3333605,0.6932111,0.08687632,24968.34
ShoulderRight,0.1535136,0.5123505,3.014663,0.09417167,0.7756003,0.6231369,-0.03572445,24968.34
ElbowRight,0.2486666,0.3039807,3.099566,-0.1761454,0.1297578,0.2061626,0.9537466,24968.34
WristRight,0.4482438,0.3938739,3.01519,-0.5080776,0.5370619,0.6583735,0.1413008,24968.34
HandRight,0.5138084,0.4450001,3.008313,-0.5039821,0.3879265,0.7432486,0.2075973,24968.34
HipLeft,-0.05873525,0.01611016,3.048903,-0.121146,0.6938927,-0.679532,0.2051167,24968.34
KneeLeft,-0.1272354,-0.3579898,3.005475,-0.1036821,0.7115251,-0.02454402,-0.6945357,24968.34
AnkleLeft,-0.1146329,-0.7518241,3.061157,-0.05483726,-0.5993282,0.04652815,0.7972664,24968.34
FootLeft,-0.1372494,-0.8241041,2.984998,0,0,0,0,24968.34
HipRight,0.1015353,0.02340723,3.056367,-0.07802638,0.6674537,0.7152715,-0.1918439,24968.34
KneeRight,0.1967343,-0.3668853,3.043136,-0.0976574,0.6862531,0.07048244,0.7173228,24968.34
AnkleRight,0.2428668,-0.7376386,3.197142,0.09889944,0.7020522,0.1774532,0.6825334,24968.34
